2023-12-30 19:21:36,419 DEBUG   HandlerThread:60302 [system_monitor.py:probe():223] {'os': 'Linux-5.14.0-362.13.1.el9_3.x86_64-x86_64-with-glibc2.35', 'python': '3.10.6', 'heartbeatAt': '2023-12-30T19:21:36.412828', 'startedAt': '2023-12-30T19:21:35.463376', 'docker': None, 'cuda': None, 'args': ('--eval_only', 'True'), 'state': 'running', 'program': '/home/cwtang/david_dynamo/flan_t5.py', 'codePathLocal': 'flan_t5.py', 'codePath': 'flan_t5.py', 'git': {'remote': 'https://github.com/DavidChenUIUC/Hallucination_Control.git', 'commit': '8c0b7a33f05e4062e143c4f0f557f0398e51e1d2'}, 'email': 'teweiwc2@illinois.edu', 'root': '/home/cwtang/david_dynamo', 'host': 'adbdc92b0502', 'username': 'cwtang', 'executable': '/usr/bin/python3', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3024.4237187500003, 'min': 1500.0, 'max': 3000.0}, 'cpu_freq_per_core': [{'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3565.533, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 2613.042, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1500.0, 'max': 3000.0}, {'current': 3717.006, 'min': 1500.0, 'max': 3000.0}], 'disk': {'/': {'total': 89407.005859375, 'used': 70186.63529586792}}, 'gpu': 'NVIDIA A40', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}, {'name': 'NVIDIA A40', 'memory_total': 48305799168}, {'name': 'NVIDIA A40', 'memory_total': 48305799168}, {'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 251.05643463134766}}
2023-12-30 19:21:36,419 INFO    HandlerThread:60302 [system_monitor.py:probe():224] Finished collecting system info
2023-12-30 19:21:36,419 INFO    HandlerThread:60302 [system_monitor.py:probe():227] Publishing system info
2023-12-30 19:21:36,419 DEBUG   HandlerThread:60302 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-30 19:21:36,420 DEBUG   HandlerThread:60302 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-30 19:21:36,420 INFO    HandlerThread:60302 [system_monitor.py:probe():229] Finished publishing system info
2023-12-30 19:21:36,422 DEBUG   SenderThread:60302 [sender.py:send():382] send: files
2023-12-30 19:21:36,422 INFO    SenderThread:60302 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-30 19:21:36,426 DEBUG   SenderThread:60302 [sender.py:send():382] send: telemetry
2023-12-30 19:21:36,426 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-30 19:21:36,427 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: stop_status
2023-12-30 19:21:36,427 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: stop_status
2023-12-30 19:21:36,714 INFO    Thread-12 :60302 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/requirements.txt
2023-12-30 19:21:36,715 INFO    Thread-12 :60302 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/wandb-metadata.json
2023-12-30 19:21:36,753 INFO    wandb-upload_0:60302 [upload_job.py:push():131] Uploaded file /tmp/tmpme3jebsxwandb/c1gwwmw3-wandb-metadata.json
2023-12-30 19:21:40,606 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: status_report
2023-12-30 19:21:42,715 INFO    Thread-12 :60302 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/output.log
2023-12-30 19:21:44,716 INFO    Thread-12 :60302 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/output.log
2023-12-30 19:21:45,686 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: status_report
2023-12-30 19:21:46,716 INFO    Thread-12 :60302 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/output.log
2023-12-30 19:21:46,733 DEBUG   SenderThread:60302 [sender.py:send():382] send: exit
2023-12-30 19:21:46,733 INFO    SenderThread:60302 [sender.py:send_exit():589] handling exit code: 1
2023-12-30 19:21:46,733 INFO    SenderThread:60302 [sender.py:send_exit():591] handling runtime: 10
2023-12-30 19:21:46,734 INFO    SenderThread:60302 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-30 19:21:46,734 INFO    SenderThread:60302 [sender.py:send_exit():597] send defer
2023-12-30 19:21:46,734 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:46,734 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-30 19:21:46,734 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:46,734 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 0
2023-12-30 19:21:46,734 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 1
2023-12-30 19:21:46,734 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:46,734 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-30 19:21:46,734 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:46,734 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 1
2023-12-30 19:21:46,734 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 2
2023-12-30 19:21:46,734 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:46,735 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-30 19:21:46,735 INFO    HandlerThread:60302 [system_monitor.py:finish():203] Stopping system monitor
2023-12-30 19:21:46,735 DEBUG   SystemMonitor:60302 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-30 19:21:46,735 DEBUG   SystemMonitor:60302 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-30 19:21:46,735 DEBUG   SystemMonitor:60302 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-30 19:21:46,735 INFO    HandlerThread:60302 [interfaces.py:finish():202] Joined cpu monitor
2023-12-30 19:21:46,735 INFO    HandlerThread:60302 [interfaces.py:finish():202] Joined disk monitor
2023-12-30 19:21:46,806 INFO    HandlerThread:60302 [interfaces.py:finish():202] Joined gpu monitor
2023-12-30 19:21:46,807 INFO    HandlerThread:60302 [interfaces.py:finish():202] Joined memory monitor
2023-12-30 19:21:46,807 INFO    HandlerThread:60302 [interfaces.py:finish():202] Joined network monitor
2023-12-30 19:21:46,807 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:46,807 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 2
2023-12-30 19:21:46,807 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 3
2023-12-30 19:21:46,807 DEBUG   SenderThread:60302 [sender.py:send():382] send: stats
2023-12-30 19:21:46,807 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:46,807 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-30 19:21:46,808 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:46,808 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 3
2023-12-30 19:21:46,808 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 4
2023-12-30 19:21:46,808 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:46,808 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-30 19:21:46,808 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:46,808 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 4
2023-12-30 19:21:46,808 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 5
2023-12-30 19:21:46,808 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:46,808 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-30 19:21:46,808 DEBUG   SenderThread:60302 [sender.py:send():382] send: summary
2023-12-30 19:21:46,808 INFO    SenderThread:60302 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-30 19:21:46,809 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:46,809 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 5
2023-12-30 19:21:46,809 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 6
2023-12-30 19:21:46,809 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:46,809 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-30 19:21:46,809 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:46,809 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 6
2023-12-30 19:21:46,812 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: status_report
2023-12-30 19:21:46,888 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 7
2023-12-30 19:21:46,888 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:46,888 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-30 19:21:46,888 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:46,888 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 7
2023-12-30 19:21:47,717 INFO    Thread-12 :60302 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/config.yaml
2023-12-30 19:21:47,717 INFO    Thread-12 :60302 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/wandb-summary.json
2023-12-30 19:21:47,734 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-30 19:21:48,140 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 8
2023-12-30 19:21:48,141 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: poll_exit
2023-12-30 19:21:48,141 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:48,141 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-30 19:21:48,141 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:48,141 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 8
2023-12-30 19:21:48,141 INFO    SenderThread:60302 [job_builder.py:build():298] Attempting to build job artifact
2023-12-30 19:21:48,141 INFO    SenderThread:60302 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-30 19:21:48,152 INFO    SenderThread:60302 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-30 19:21:48,169 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 9
2023-12-30 19:21:48,170 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:48,170 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-30 19:21:48,170 DEBUG   SenderThread:60302 [sender.py:send():382] send: artifact
2023-12-30 19:21:48,473 INFO    SenderThread:60302 [sender.py:send_artifact():1470] sent artifact job-https___github.com_DavidChenUIUC_Hallucination_Control.git_flan_t5.py - {'id': 'QXJ0aWZhY3Q6Njc3NjUzMDc3', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNjQzNDk0OQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Njc3NjYzNDk2', 'versionIndex': 5}}}
2023-12-30 19:21:48,473 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:48,473 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 9
2023-12-30 19:21:48,473 INFO    SenderThread:60302 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-30 19:21:48,717 INFO    Thread-12 :60302 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/output.log
2023-12-30 19:21:48,717 INFO    SenderThread:60302 [dir_watcher.py:finish():388] scan: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files
2023-12-30 19:21:48,718 INFO    SenderThread:60302 [dir_watcher.py:finish():402] scan save: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/config.yaml config.yaml
2023-12-30 19:21:48,718 INFO    SenderThread:60302 [dir_watcher.py:finish():402] scan save: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/requirements.txt requirements.txt
2023-12-30 19:21:48,720 INFO    SenderThread:60302 [dir_watcher.py:finish():402] scan save: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/wandb-metadata.json wandb-metadata.json
2023-12-30 19:21:48,720 INFO    SenderThread:60302 [dir_watcher.py:finish():402] scan save: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/output.log output.log
2023-12-30 19:21:48,722 INFO    SenderThread:60302 [dir_watcher.py:finish():402] scan save: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/wandb-summary.json wandb-summary.json
2023-12-30 19:21:48,724 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 10
2023-12-30 19:21:48,724 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:48,726 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-30 19:21:48,726 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:48,726 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 10
2023-12-30 19:21:48,726 INFO    SenderThread:60302 [file_pusher.py:finish():175] shutting down file pusher
2023-12-30 19:21:48,734 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-30 19:21:48,734 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: poll_exit
2023-12-30 19:21:48,878 INFO    wandb-upload_0:60302 [upload_job.py:push():131] Uploaded file /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/config.yaml
2023-12-30 19:21:48,988 INFO    wandb-upload_1:60302 [upload_job.py:push():131] Uploaded file /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/requirements.txt
2023-12-30 19:21:49,026 INFO    wandb-upload_2:60302 [upload_job.py:push():131] Uploaded file /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/output.log
2023-12-30 19:21:49,079 INFO    wandb-upload_3:60302 [upload_job.py:push():131] Uploaded file /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/files/wandb-summary.json
2023-12-30 19:21:49,279 INFO    Thread-11 (_thread_body):60302 [sender.py:transition_state():617] send defer: 11
2023-12-30 19:21:49,280 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:49,280 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-30 19:21:49,280 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:49,280 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 11
2023-12-30 19:21:49,280 INFO    SenderThread:60302 [file_pusher.py:join():181] waiting for file pusher
2023-12-30 19:21:49,280 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 12
2023-12-30 19:21:49,281 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:49,281 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-30 19:21:49,281 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:49,281 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 12
2023-12-30 19:21:49,281 INFO    SenderThread:60302 [file_stream.py:finish():595] file stream finish called
2023-12-30 19:21:49,538 INFO    SenderThread:60302 [file_stream.py:finish():599] file stream finish is done
2023-12-30 19:21:49,538 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 13
2023-12-30 19:21:49,538 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:49,539 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-30 19:21:49,539 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:49,539 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 13
2023-12-30 19:21:49,539 INFO    SenderThread:60302 [sender.py:transition_state():617] send defer: 14
2023-12-30 19:21:49,539 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: defer
2023-12-30 19:21:49,539 INFO    HandlerThread:60302 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-30 19:21:49,539 DEBUG   SenderThread:60302 [sender.py:send():382] send: final
2023-12-30 19:21:49,539 DEBUG   SenderThread:60302 [sender.py:send():382] send: footer
2023-12-30 19:21:49,539 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: defer
2023-12-30 19:21:49,539 INFO    SenderThread:60302 [sender.py:send_request_defer():613] handle sender defer: 14
2023-12-30 19:21:49,540 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-30 19:21:49,540 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: poll_exit
2023-12-30 19:21:49,540 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-30 19:21:49,541 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: poll_exit
2023-12-30 19:21:49,541 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: server_info
2023-12-30 19:21:49,541 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: server_info
2023-12-30 19:21:49,542 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: get_summary
2023-12-30 19:21:49,543 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: sampled_history
2023-12-30 19:21:49,543 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-30 19:21:49,543 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: job_info
2023-12-30 19:21:49,581 DEBUG   SenderThread:60302 [sender.py:send_request():409] send_request: job_info
2023-12-30 19:21:49,582 INFO    MainThread:60302 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2023-12-30 19:21:49,582 INFO    MainThread:60302 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2023-12-30 19:21:49,582 INFO    MainThread:60302 [wandb_run.py:_footer_sync_info():3796] logging synced files
2023-12-30 19:21:49,582 DEBUG   HandlerThread:60302 [handler.py:handle_request():146] handle_request: shutdown
2023-12-30 19:21:49,582 INFO    HandlerThread:60302 [handler.py:finish():866] shutting down handler
2023-12-30 19:21:50,543 INFO    WriterThread:60302 [datastore.py:close():294] close: /home/cwtang/david_dynamo/wandb/run-20231230_192135-st0xwqp1/run-st0xwqp1.wandb
2023-12-30 19:21:50,582 INFO    SenderThread:60302 [sender.py:finish():1548] shutting down sender
2023-12-30 19:21:50,582 INFO    SenderThread:60302 [file_pusher.py:finish():175] shutting down file pusher
2023-12-30 19:21:50,582 INFO    SenderThread:60302 [file_pusher.py:join():181] waiting for file pusher
